Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,State
2010-04-04,Albany,14.5,19.2,1.0,3.8,8.7,,,NW,SW,19.0,35.0,87.0,78.0,1003.5,1007.0,7.0,6.0,16.2,18.5,False,True,Western Australia
2010-04-04,Witchcliffe,14.1,20.9,5.8,,,SW,48.0,SW,SSW,20.0,20.0,72.0,63.0,1010.7,1010.9,,,17.7,19.8,True,False,Western Australia
2010-04-04,RAAF Base Pearce,15.9,24.0,0.8,,9.1,WSW,61.0,WSW,WSW,41.0,28.0,73.0,46.0,1012.1,1010.9,7.0,3.0,17.8,22.6,False,False,Western Australia
2010-04-04,Perth Airport,17.2,23.5,0.6,6.8,9.1,WSW,50.0,SW,SSW,24.0,26.0,62.0,60.0,1011.9,1011.3,4.0,7.0,20.1,20.6,False,False,Western Australia
2010-04-04,Perth,17.5,22.7,0.0,6.8,9.1,WSW,43.0,WSW,SW,17.0,22.0,61.0,55.0,1011.6,1010.9,4.0,7.0,20.2,21.3,False,False,Western Australia
2010-04-04,Salmon Gums,12.5,24.9,0.0,,,WNW,48.0,W,WNW,13.0,24.0,53.0,30.0,,,,,18.7,23.9,False,False,Western Australia
2010-04-04,North Walpole,13.2,20.3,6.8,,,WSW,48.0,WSW,SW,22.0,20.0,80.0,76.0,1005.7,1008.5,,,17.0,17.9,True,True,Western Australia
2010-04-04,Hobart,8.6,19.8,0.0,1.8,8.1,N,31.0,NNW,SE,17.0,15.0,66.0,51.0,1026.9,1022.2,1.0,2.0,13.5,17.8,False,False,Tasmania
2010-04-04,Launceston,6.0,21.0,0.0,,,WNW,19.0,E,NW,7.0,7.0,76.0,46.0,1027.6,1022.9,,,11.9,20.7,False,False,Tasmania
2010-04-04,Alice Springs,16.6,31.9,0.0,8.0,11.4,ESE,31.0,E,NE,15.0,13.0,44.0,35.0,1012.9,1008.3,0.0,2.0,24.8,30.5,False,False,Northern Territory
2010-04-04,Darwin,24.8,32.9,1.8,5.4,6.4,W,44.0,WSW,W,17.0,26.0,73.0,68.0,1009.0,1005.7,7.0,7.0,30.6,29.1,True,False,Northern Territory
2010-04-04,Katherine,,,,,,,,,,,,,,,,,,,,,,Northern Territory
2010-04-04,Uluru,,,,,,,,,,,,,,,,,,,,,,Northern Territory
2010-04-05,Albury Airport,10.3,25.3,0.0,,,SE,17.0,SSE,ENE,2.0,9.0,76.0,38.0,1020.7,1016.3,1.0,,15.5,24.6,False,False,New South Wales
2010-04-05,Badgerys Creek,12.6,21.8,0.2,,,ESE,22.0,SW,ESE,2.0,15.0,65.0,63.0,1021.7,1019.1,,,20.3,20.7,False,False,New South Wales
2010-04-05,Cobar,15.0,28.5,0.0,8.4,9.4,NE,35.0,ENE,ENE,19.0,20.0,51.0,24.0,1017.7,1013.5,1.0,3.0,19.9,28.2,False,True,New South Wales
2010-04-05,Coffs Harbour,14.9,23.7,0.4,4.0,11.0,S,33.0,SW,S,20.0,15.0,61.0,56.0,1020.0,1017.4,2.0,1.0,21.6,23.4,False,False,New South Wales
2010-04-05,Moree,16.6,28.1,0.0,6.0,8.1,NE,33.0,NE,NNE,24.0,11.0,56.0,44.0,1018.6,1014.3,6.0,2.0,21.8,27.1,False,False,New South Wales
2010-04-05,Newcastle,15.8,23.2,0.4,,,,,,SE,0.0,4.0,95.0,58.0,,,8.0,7.0,18.1,21.7,False,False,New South Wales
2010-04-05,Norah Head,15.8,22.5,0.0,,,E,28.0,W,S,9.0,11.0,75.0,59.0,1021.1,1018.8,,,18.8,21.8,False,False,New South Wales
2010-04-05,Norfolk Island,20.1,23.5,0.0,4.6,7.2,SW,43.0,SW,SSE,11.0,19.0,72.0,93.0,1010.4,1009.4,3.0,3.0,22.5,20.8,False,True,Island
2010-04-05,Penrith,13.5,22.5,0.0,,,ESE,22.0,,ESE,0.0,15.0,75.0,63.0,,,,,18.6,21.0,False,False,New South Wales
2010-04-05,Richmond RAAF,12.0,22.5,0.0,,,ENE,26.0,,NE,0.0,15.0,75.0,64.0,1021.7,1018.7,,,18.7,21.0,False,,New South Wales
2010-04-05,Sydney,15.2,21.5,1.2,4.4,2.5,,,WNW,SE,9.0,7.0,76.0,64.0,1021.1,1019.0,5.0,7.0,19.6,20.5,True,False,New South Wales
2010-04-05,Sydney Airport,15.1,20.9,3.4,4.4,2.5,SW,22.0,SW,S,11.0,13.0,79.0,65.0,1021.4,1019.1,5.0,6.0,18.9,20.5,True,True,New South Wales
2010-04-05,Wagga Wagga,12.6,25.2,0.0,3.8,11.0,E,30.0,ENE,E,13.0,6.0,57.0,33.0,1020.6,1016.2,2.0,2.0,17.8,24.5,False,False,New South Wales
2010-04-05,Williamtown,15.5,22.7,1.6,3.8,6.1,SE,28.0,W,SSE,13.0,17.0,92.0,60.0,1020.9,1018.2,8.0,7.0,18.0,21.6,True,False,New South Wales
2010-04-05,Wollongong,14.2,21.1,7.8,,,SW,24.0,SSE,NE,11.0,11.0,77.0,71.0,1021.7,1019.4,,8.0,19.1,19.9,True,True,New South Wales
2010-04-05,Canberra,6.8,21.9,0.0,3.4,10.5,NE,28.0,E,NNE,7.0,7.0,69.0,41.0,1022.1,1017.8,3.0,1.0,13.7,21.6,False,False,New South Wales
2010-04-05,Tuggeranong,9.7,22.3,0.0,,,NNE,22.0,SSW,E,7.0,7.0,66.0,37.0,1021.9,1017.4,,,13.9,22.0,False,False,New South Wales
2010-04-05,Mount Ginini,3.6,12.4,0.0,,,,,SSE,,7.0,,73.0,,,,,,9.5,,False,,New South Wales
2010-04-05,Ballarat,9.4,23.5,0.2,,,NNE,46.0,NNE,N,28.0,24.0,56.0,46.0,1017.5,1014.4,2.0,3.0,17.6,22.2,False,False,Victoria
2010-04-05,Bendigo,12.8,26.5,0.0,4.2,,ENE,46.0,ENE,NE,15.0,20.0,58.0,36.0,1018.6,1014.4,2.0,3.0,18.2,25.2,False,False,Victoria
2010-04-05,Sale,7.0,23.1,0.0,3.0,6.6,E,30.0,NE,E,7.0,20.0,97.0,54.0,1017.3,1017.1,6.0,6.0,14.7,20.5,False,False,Victoria
2010-04-05,Melbourne Airport,13.0,26.3,0.0,4.6,9.9,N,50.0,N,N,24.0,31.0,47.0,35.0,1018.3,1014.9,1.0,3.0,20.4,25.5,False,False,Victoria
2010-04-05,Melbourne,14.9,26.9,0.0,4.6,9.9,N,50.0,N,N,24.0,31.0,62.0,34.0,1018.1,1014.4,3.0,6.0,18.8,25.8,False,False,Victoria
2010-04-05,Mildura,11.7,30.7,0.0,3.0,9.5,N,39.0,NE,NNW,13.0,13.0,49.0,22.0,1015.6,1011.7,2.0,6.0,21.7,29.9,False,False,Victoria
2010-04-05,Nhil,,,,,,,,,,,,,,,,,,,,,,Victoria
2010-04-05,Portland Airport,8.6,25.2,0.2,3.4,9.7,ESE,24.0,N,SSE,11.0,13.0,70.0,39.0,1016.1,1013.1,,3.0,16.8,23.3,False,False,Victoria
2010-04-05,Watsonia,13.4,26.9,0.0,4.6,9.9,NE,35.0,ENE,NE,13.0,15.0,66.0,39.0,1018.2,1014.6,1.0,3.0,18.1,25.2,False,False,Victoria
2010-04-05,Dartmoor,8.9,27.5,0.0,3.4,9.7,ESE,35.0,,SSE,0.0,9.0,78.0,31.0,1016.0,1012.1,,,15.8,26.4,False,True,Victoria
2010-04-05,Brisbane,17.9,27.7,0.0,4.0,10.2,WSW,46.0,SSW,E,9.0,15.0,60.0,54.0,1018.9,1015.9,1.0,3.0,23.5,25.1,False,False,Queensland
2010-04-05,Cairns,22.7,29.8,31.2,3.2,2.2,ENE,37.0,S,E,13.0,19.0,82.0,84.0,1012.0,1009.6,6.0,7.0,26.5,26.7,True,True,Queensland
2010-04-05,Gold Coast,18.0,27.1,0.0,,,SSE,50.0,S,SSE,19.0,39.0,57.0,64.0,1018.5,1016.0,,,25.0,24.4,False,False,Queensland
2010-04-05,Townsville,23.0,29.6,0.0,6.2,4.1,ESE,46.0,ESE,E,22.0,28.0,75.0,69.0,1013.3,1010.6,7.0,7.0,26.2,28.1,False,True,Queensland
2010-04-05,Adelaide,19.4,32.2,0.0,,5.7,N,44.0,NE,WSW,7.0,13.0,34.0,19.0,1013.4,1008.5,,,23.4,30.5,False,True,South Australia
2010-04-05,Mount Gambier,9.0,27.6,0.0,3.4,9.7,SSE,30.0,NE,SE,13.0,11.0,55.0,28.0,1015.6,1011.9,6.0,4.0,18.3,26.6,False,True,South Australia
2010-04-05,Nuriootpa,13.1,29.7,0.0,4.0,8.2,N,43.0,NNE,NE,13.0,17.0,28.0,17.0,1014.5,1009.9,7.0,7.0,22.8,28.1,False,True,South Australia
2010-04-05,Woomera,19.4,26.4,0.0,9.6,1.2,ENE,44.0,ENE,NE,15.0,20.0,27.0,95.0,1011.6,1010.1,7.0,7.0,23.1,19.2,False,True,South Australia
2010-04-05,Albany,12.0,20.0,1.6,3.4,10.3,,,NW,SW,6.0,26.0,84.0,68.0,1010.0,1008.2,5.0,3.0,16.5,19.8,True,False,Western Australia
2010-04-05,Witchcliffe,10.2,22.8,1.0,,,W,28.0,WNW,W,9.0,17.0,77.0,65.0,1011.5,1009.6,,,18.9,20.3,False,True,Western Australia
2010-04-05,RAAF Base Pearce,9.1,24.2,0.0,,5.6,SW,31.0,NNW,WSW,9.0,13.0,70.0,46.0,1012.3,1009.0,2.0,7.0,18.0,23.4,False,False,Western Australia
2010-04-05,Perth Airport,10.6,23.8,0.0,4.0,5.6,WSW,30.0,NNE,WSW,11.0,19.0,72.0,56.0,1012.6,1009.5,3.0,7.0,18.2,22.5,False,False,Western Australia
2010-04-05,Perth,11.7,23.5,0.0,4.0,5.6,WSW,26.0,NE,WSW,9.0,13.0,78.0,59.0,1012.0,1009.3,3.0,7.0,17.6,22.4,False,False,Western Australia
2010-04-05,Salmon Gums,12.5,24.8,0.0,,,WNW,33.0,WSW,W,22.0,15.0,67.0,29.0,,,,,17.8,23.9,False,False,Western Australia
2010-04-05,North Walpole,10.6,22.2,1.4,,,SSW,28.0,WNW,SSW,11.0,13.0,87.0,65.0,1010.2,1008.1,,,15.8,20.2,True,False,Western Australia
2010-04-05,Hobart,9.5,17.0,0.0,2.4,6.5,SE,30.0,N,SSE,7.0,20.0,73.0,70.0,1022.9,1021.3,6.0,4.0,13.5,15.3,False,False,Tasmania
2010-04-05,Launceston,6.5,22.2,0.0,,,E,24.0,E,NNW,6.0,9.0,84.0,41.0,1023.0,1019.7,,,11.9,21.1,False,False,Tasmania
2010-04-05,Alice Springs,19.0,33.7,0.0,6.4,9.8,WSW,50.0,N,E,15.0,15.0,55.0,33.0,1010.5,1006.4,4.0,2.0,26.7,32.4,False,False,Northern Territory
2010-04-05,Darwin,27.9,33.7,0.0,7.0,8.4,WNW,35.0,SW,WSW,17.0,17.0,79.0,57.0,1008.0,1004.7,4.0,6.0,30.4,30.8,False,True,Northern Territory
2010-04-05,Katherine,,,,,,,,,,,,,,,,,,,,,,Northern Territory
2010-04-05,Uluru,,,,,,,,,,,,,,,,,,,,,,Northern Territory
2010-04-06,Albury Airport,10.6,24.7,0.0,,,NE,33.0,,ENE,0.0,20.0,75.0,40.0,1017.9,1013.3,,,15.7,23.8,False,True,New South Wales
2010-04-06,Badgerys Creek,14.1,23.8,0.0,,,NNE,26.0,WSW,NNW,7.0,6.0,77.0,64.0,1021.0,1017.7,,,18.9,22.1,False,True,New South Wales
2010-04-06,Cobar,17.1,20.9,12.4,8.0,0.4,NE,44.0,NE,NNE,15.0,17.0,98.0,95.0,1015.1,1013.8,7.0,8.0,17.9,18.3,True,True,New South Wales
2010-04-06,Coffs Harbour,15.5,24.5,0.0,3.4,1.4,NNE,28.0,NW,NNE,2.0,17.0,79.0,67.0,1020.9,1018.6,7.0,8.0,21.2,22.6,False,False,New South Wales
2010-04-06,Moree,18.8,26.8,0.0,7.0,1.6,NNE,48.0,NNE,N,28.0,15.0,57.0,45.0,1019.3,1016.2,7.0,8.0,21.2,25.8,False,True,New South Wales
2010-04-06,Newcastle,14.4,25.0,0.0,,,,,,NE,0.0,4.0,80.0,60.0,,,7.0,7.0,20.0,23.4,False,True,New South Wales
2010-04-06,Norah Head,17.0,26.2,0.0,,,NE,37.0,SSW,NE,4.0,24.0,80.0,73.0,1020.4,1017.3,,,20.6,22.5,False,True,New South Wales
2010-04-06,Norfolk Island,18.3,23.3,11.0,5.2,10.0,SW,43.0,SW,SW,26.0,31.0,61.0,61.0,1015.4,1015.4,3.0,3.0,20.5,21.5,True,False,Island
2010-04-06,Penrith,14.9,23.1,0.0,,,NNE,24.0,S,N,9.0,9.0,74.0,64.0,,,,,19.2,22.3,False,True,New South Wales
2010-04-06,Richmond RAAF,14.2,22.9,,14.6,,NNE,19.0,SSE,NW,7.0,6.0,77.0,67.0,1020.7,1017.5,,,19.2,22.2,,True,New South Wales
2010-04-06,Sydney,17.0,23.3,0.8,2.2,3.6,,,,E,0.0,17.0,74.0,62.0,1020.5,1017.6,6.0,7.0,21.4,22.4,False,True,New South Wales
2010-04-06,Sydney Airport,16.6,24.1,1.4,2.2,3.6,NNE,31.0,SSE,ENE,7.0,22.0,86.0,58.0,1020.7,1017.6,6.0,7.0,19.8,22.7,True,True,New South Wales
2010-04-06,Wagga Wagga,14.2,23.6,0.0,4.4,2.1,ENE,44.0,E,ENE,30.0,17.0,53.0,52.0,1017.6,1014.0,7.0,7.0,18.2,22.6,False,True,New South Wales
2010-04-06,Williamtown,11.8,25.5,0.0,3.8,4.0,NNE,35.0,ENE,ENE,9.0,15.0,84.0,66.0,1019.7,1016.8,7.0,7.0,19.3,23.1,False,True,New South Wales
2010-04-06,Wollongong,15.5,21.4,1.2,,,ENE,33.0,SSE,ENE,9.0,24.0,77.0,85.0,1021.4,1018.4,8.0,8.0,20.1,20.3,True,True,New South Wales
2010-04-06,Canberra,9.0,21.2,0.0,3.6,4.0,NE,31.0,SE,ENE,7.0,11.0,76.0,60.0,1020.9,1016.8,7.0,7.0,14.9,19.6,False,True,New South Wales
2010-04-06,Tuggeranong,8.5,19.9,0.0,,,NE,24.0,SSW,ENE,9.0,6.0,77.0,57.0,1020.9,1016.6,,,14.6,19.2,False,True,New South Wales
2010-04-06,Mount Ginini,,,,,,,,,,,,,,,,,,,,,,New South Wales
2010-04-06,Ballarat,16.4,19.7,0.0,,,NNW,48.0,NNE,NE,17.0,28.0,56.0,53.0,1014.8,1011.0,7.0,7.0,16.5,19.3,False,True,Victoria
2010-04-06,Bendigo,16.9,23.4,0.0,4.8,,NE,43.0,ENE,NE,13.0,30.0,56.0,43.0,1015.5,1011.1,7.0,7.0,17.8,23.0,False,True,Victoria
2010-04-06,Sale,10.2,23.6,0.2,3.0,5.4,E,39.0,NE,E,7.0,28.0,97.0,51.0,1017.3,1013.6,6.0,7.0,14.7,22.0,False,True,Victoria
2010-04-06,Melbourne Airport,14.9,24.9,0.0,7.0,0.5,N,48.0,N,NE,26.0,20.0,47.0,42.0,1015.0,1011.9,7.0,8.0,20.3,23.2,False,True,Victoria
2010-04-06,Melbourne,18.4,25.3,0.0,7.0,0.5,N,48.0,N,NE,26.0,20.0,42.0,36.0,1014.8,1011.7,7.0,7.0,22.3,24.3,False,True,Victoria
2010-04-06,Mildura,18.5,23.4,0.4,8.2,2.4,NNE,44.0,NE,NE,15.0,20.0,69.0,74.0,1011.3,1007.1,7.0,8.0,19.0,21.9,False,True,Victoria
2010-04-06,Nhil,,,,,,,,,,,,,,,,,,,,,,Victoria
2010-04-06,Portland Airport,13.7,17.4,0.0,5.4,0.2,,,NNW,N,19.0,9.0,87.0,94.0,1011.8,1010.3,8.0,8.0,17.3,16.4,False,True,Victoria
2010-04-06,Watsonia,16.8,25.4,0.0,7.0,0.5,NE,41.0,NE,NE,13.0,13.0,42.0,41.0,1015.0,1011.8,7.0,8.0,22.5,23.9,False,True,Victoria
2010-04-06,Dartmoor,14.8,18.7,1.8,5.4,0.2,NNW,48.0,NE,NNE,13.0,17.0,94.0,91.0,1011.7,1009.9,,,16.7,16.6,True,True,Victoria
2010-04-06,Brisbane,17.8,26.1,0.0,6.0,6.2,E,22.0,SW,ENE,6.0,11.0,68.0,55.0,1020.5,1018.3,6.0,7.0,22.9,25.3,False,False,Queensland
2010-04-06,Cairns,23.3,26.8,27.2,5.4,0.0,SSE,35.0,SSE,SSE,15.0,20.0,89.0,98.0,1013.6,1012.4,8.0,8.0,25.0,24.1,True,True,Queensland
2010-04-06,Gold Coast,18.8,26.6,0.0,,,ESE,44.0,SSE,,20.0,0.0,62.0,61.0,1020.1,1018.4,,,23.6,23.8,False,False,Queensland
2010-04-06,Townsville,23.7,26.9,2.4,5.4,2.2,ESE,43.0,SE,ENE,17.0,31.0,82.0,78.0,1015.9,1012.8,7.0,7.0,26.0,24.7,True,True,Queensland
2010-04-06,Adelaide,17.7,24.2,34.0,24.4,6.7,NE,35.0,N,W,9.0,20.0,95.0,58.0,1007.8,1006.4,,,18.1,22.5,True,False,South Australia
2010-04-06,Mount Gambier,15.7,17.6,2.0,5.4,0.2,ENE,57.0,NNE,ENE,15.0,43.0,91.0,88.0,1010.5,1006.0,8.0,7.0,16.7,15.9,True,True,South Australia
2010-04-06,Nuriootpa,16.4,23.0,10.2,6.2,5.6,WSW,41.0,N,WSW,13.0,22.0,83.0,61.0,1008.1,1006.5,8.0,5.0,18.7,21.7,True,True,South Australia
2010-04-06,Woomera,17.5,28.2,6.8,2.2,8.6,WNW,39.0,NNW,WSW,24.0,17.0,80.0,43.0,1008.8,1007.1,1.0,1.0,21.6,27.4,True,False,South Australia
2010-04-06,Albany,14.2,21.5,0.0,3.2,3.1,,,NW,SE,7.0,9.0,87.0,73.0,1008.5,1006.9,7.0,3.0,16.5,21.0,False,False,Western Australia
2010-04-06,Witchcliffe,13.8,22.0,1.8,,,NE,20.0,NNE,W,7.0,9.0,91.0,64.0,1008.2,1007.3,,,17.8,20.9,True,False,Western Australia
2010-04-06,RAAF Base Pearce,15.6,26.8,0.0,,5.5,WSW,35.0,SW,WSW,6.0,17.0,74.0,37.0,1007.5,1004.7,8.0,6.0,18.1,25.5,False,False,Western Australia
2010-04-06,Perth Airport,15.5,26.3,0.0,3.6,5.5,SW,33.0,ENE,WSW,13.0,13.0,74.0,41.0,1007.7,1005.2,7.0,3.0,18.4,25.1,False,False,Western Australia
2010-04-06,Perth,16.2,26.0,0.2,3.6,5.5,W,24.0,E,WSW,6.0,15.0,77.0,48.0,1006.8,1005.1,7.0,3.0,18.0,24.7,False,False,Western Australia
2010-04-06,Salmon Gums,9.9,21.3,0.0,,,NNW,17.0,,,0.0,0.0,68.0,47.0,,,,,16.8,20.4,False,False,Western Australia
2010-04-06,North Walpole,13.3,21.7,0.0,,,SSW,22.0,,S,0.0,7.0,95.0,76.0,1007.6,1006.2,,,16.4,20.0,False,False,Western Australia
2010-04-06,Hobart,12.7,21.4,0.0,4.4,3.6,NNE,31.0,N,NNE,17.0,19.0,62.0,54.0,1021.4,1017.5,5.0,6.0,16.3,19.9,False,False,Tasmania
2010-04-06,Launceston,9.2,20.7,0.0,,,N,31.0,ESE,NE,6.0,11.0,82.0,57.0,1021.8,1018.5,,,14.5,20.0,False,False,Tasmania
2010-04-06,Alice Springs,22.2,36.0,0.6,7.6,10.6,WSW,43.0,NNW,SW,24.0,28.0,51.0,28.0,1009.7,1007.5,2.0,5.0,29.3,34.8,False,False,Northern Territory
2010-04-06,Darwin,23.5,30.9,68.2,,2.5,NNW,26.0,WSW,NW,9.0,9.0,96.0,73.0,1009.4,1006.7,8.0,7.0,23.8,29.8,True,False,Northern Territory
2010-04-06,Katherine,,,,,,,,,,,,,,,,,,,,,,Northern Territory
2010-04-06,Uluru,,,,,,,,,,,,,,,,,,,,,,Northern Territory
2010-04-07,Albury Airport,15.7,23.4,3.0,,,N,30.0,NNE,WNW,17.0,9.0,87.0,69.0,1012.8,1010.5,8.0,3.0,19.2,23.2,True,True,New South Wales
2010-04-07,Badgerys Creek,17.0,24.4,9.8,,,N,24.0,N,N,9.0,17.0,99.0,72.0,1017.1,1012.3,,,17.6,23.3,True,True,New South Wales
2010-04-07,Cobar,17.7,28.1,10.2,0.2,4.5,NW,44.0,N,NW,17.0,15.0,89.0,66.0,1013.8,1012.1,7.0,7.0,20.7,28.0,True,True,New South Wales
2010-04-07,Coffs Harbour,19.7,25.0,0.0,2.2,1.0,N,41.0,NNW,N,24.0,24.0,67.0,60.0,1019.8,1016.3,8.0,8.0,22.2,24.7,False,False,New South Wales
2010-04-07,Moree,18.5,24.7,1.8,3.6,0.0,NNE,41.0,NNE,ESE,31.0,17.0,72.0,94.0,1019.2,1016.7,7.0,8.0,20.8,20.4,True,True,New South Wales
2010-04-07,Newcastle,17.6,23.5,3.4,,,,,,NE,0.0,2.0,98.0,79.0,,,8.0,8.0,19.0,23.0,True,True,New South Wales
2010-04-07,Norah Head,18.6,22.5,5.8,,,NNE,37.0,NNW,NNE,17.0,22.0,95.0,86.0,1017.1,1013.1,,,18.8,21.8,True,True,New South Wales
2010-04-07,Norfolk Island,17.3,23.6,0.4,6.0,8.5,SSE,39.0,S,SSE,17.0,20.0,65.0,52.0,1020.8,1019.6,6.0,7.0,20.7,22.3,False,False,Island
2010-04-07,Penrith,17.4,24.7,10.2,,,N,28.0,NNW,N,7.0,19.0,100.0,75.0,,,,,17.8,23.5,True,True,New South Wales
2010-04-07,Richmond RAAF,17.3,24.3,10.4,2.0,,N,35.0,NNE,N,9.0,22.0,99.0,75.0,1016.5,1012.1,,,17.9,22.7,True,False,New South Wales
2010-04-07,Sydney,18.5,25.9,3.8,2.8,1.1,,,NNE,NNW,15.0,22.0,90.0,65.0,1016.6,1012.3,8.0,7.0,19.1,24.5,True,True,New South Wales
2010-04-07,Sydney Airport,18.6,25.9,2.0,2.8,1.1,NNW,37.0,N,N,24.0,28.0,87.0,58.0,1016.5,1012.2,8.0,7.0,20.2,25.4,True,True,New South Wales
2010-04-07,Wagga Wagga,17.2,23.4,2.2,2.8,0.7,N,31.0,NNE,NNW,7.0,11.0,84.0,73.0,1013.5,1011.1,7.0,7.0,19.0,23.0,True,False,New South Wales
2010-04-07,Williamtown,17.6,22.9,2.8,2.0,0.1,NNE,17.0,,NNW,0.0,6.0,98.0,84.0,1017.3,1013.6,8.0,7.0,18.7,22.6,True,True,New South Wales
2010-04-07,Wollongong,19.0,23.6,1.4,,,,,N,,19.0,,86.0,,1016.3,1012.1,8.0,,19.2,,True,,New South Wales
2010-04-07,Canberra,14.2,20.0,1.4,2.2,1.0,NNW,35.0,N,NNW,7.0,11.0,86.0,90.0,1015.7,1012.6,8.0,8.0,16.5,18.0,True,False,New South Wales
2010-04-07,Tuggeranong,14.5,19.5,3.0,,,NW,30.0,NNW,N,4.0,13.0,97.0,84.0,1015.3,1012.1,,,15.6,18.5,True,False,New South Wales
2010-04-07,Mount Ginini,,11.0,,,,W,46.0,,WNW,,24.0,,99.0,,,,,,10.7,,True,New South Wales
2010-04-07,Ballarat,12.5,20.4,35.6,,,NW,35.0,N,WNW,17.0,24.0,99.0,65.0,1010.6,1009.8,7.0,6.0,15.8,18.7,True,False,Victoria
2010-04-07,Bendigo,15.9,21.8,32.4,4.6,,NW,30.0,NW,WNW,9.0,11.0,92.0,66.0,1011.3,1010.0,7.0,7.0,18.0,20.5,True,False,Victoria
2010-04-07,Sale,14.6,25.0,1.2,3.4,4.4,WSW,30.0,NE,SSW,13.0,9.0,82.0,62.0,1011.7,1008.3,3.0,8.0,18.9,23.3,True,False,Victoria
2010-04-07,Melbourne Airport,15.6,24.1,5.2,5.2,4.1,N,41.0,N,WNW,20.0,19.0,83.0,50.0,1010.3,1009.1,7.0,7.0,19.1,22.8,True,False,Victoria
2010-04-07,Melbourne,17.2,25.7,6.8,5.2,4.1,N,41.0,N,WNW,20.0,19.0,84.0,40.0,1010.2,1008.3,7.0,7.0,19.3,25.3,True,False,Victoria
2010-04-07,Mildura,16.4,23.7,8.8,2.2,3.4,W,39.0,WSW,WNW,11.0,24.0,99.0,53.0,1012.5,1012.2,7.0,8.0,18.0,23.4,True,False,Victoria
2010-04-07,Nhil,,,,,,,,,,,,,,,,,,,,,,Victoria
2010-04-07,Portland Airport,12.2,19.4,4.8,0.2,1.4,WNW,50.0,NNW,WNW,13.0,22.0,98.0,85.0,1010.0,1009.1,7.0,8.0,15.3,17.2,True,True,Victoria
2010-04-07,Watsonia,15.8,24.8,15.6,5.2,4.1,NW,31.0,SW,NNW,2.0,17.0,100.0,48.0,1010.3,1008.4,7.0,7.0,18.1,23.9,True,False,Victoria
2010-04-07,Dartmoor,11.5,21.1,6.6,0.2,1.4,NW,44.0,NW,WNW,13.0,26.0,99.0,69.0,1010.6,1009.3,,,14.8,20.1,True,True,Victoria
2010-04-07,Brisbane,17.5,27.7,0.0,4.0,7.8,NE,22.0,WSW,NNE,7.0,9.0,76.0,51.0,1021.7,1018.0,7.0,7.0,21.7,26.9,False,False,Queensland
2010-04-07,Cairns,23.3,29.9,20.4,2.2,9.7,SE,41.0,SSE,ESE,17.0,26.0,80.0,63.0,1016.2,1013.4,5.0,6.0,26.8,29.2,True,False,Queensland
2010-04-07,Gold Coast,18.7,27.8,0.0,,,NNE,30.0,WSW,NE,7.0,19.0,69.0,60.0,1021.2,1017.9,,,22.9,25.5,False,False,Queensland
2010-04-07,Townsville,21.5,29.3,2.2,2.6,10.4,NE,35.0,ESE,ENE,15.0,22.0,73.0,63.0,1017.5,1014.5,4.0,2.0,26.7,28.8,True,False,Queensland
2010-04-07,Adelaide,16.9,22.2,0.2,2.4,1.0,WNW,39.0,N,WNW,13.0,19.0,83.0,63.0,1012.2,1013.1,,,18.9,21.3,False,False,South Australia
2010-04-07,Mount Gambier,12.5,20.8,6.4,0.2,1.4,NW,41.0,N,NW,13.0,30.0,97.0,67.0,1010.2,1010.0,8.0,8.0,15.9,19.0,True,False,South Australia
2010-04-07,Nuriootpa,15.6,20.3,24.4,3.6,0.7,WNW,44.0,NW,W,15.0,24.0,87.0,66.0,1013.0,1013.6,7.0,8.0,17.3,19.7,True,False,South Australia
2010-04-07,Woomera,14.6,28.4,0.0,6.8,5.7,SSW,31.0,N,S,7.0,19.0,59.0,25.0,1014.7,1013.4,2.0,7.0,20.7,27.8,False,True,South Australia
2010-04-07,Albany,15.6,21.2,0.8,1.8,8.6,,,WSW,S,7.0,13.0,85.0,73.0,1015.6,1015.7,7.0,1.0,18.7,20.2,False,False,Western Australia
2010-04-07,Witchcliffe,10.5,24.2,0.2,,,S,30.0,SE,SSE,9.0,15.0,79.0,48.0,1016.0,1015.7,,,18.8,23.8,False,False,Western Australia
2010-04-07,RAAF Base Pearce,10.8,30.7,0.0,,9.8,SSW,37.0,NW,S,2.0,22.0,58.0,29.0,1013.1,1012.0,0.0,3.0,19.8,29.7,False,False,Western Australia
2010-04-07,Perth Airport,11.1,29.9,0.0,3.0,9.8,WSW,35.0,N,SW,6.0,24.0,56.0,43.0,1013.5,1012.8,0.0,1.0,20.6,27.6,False,False,Western Australia
2010-04-07,Perth,14.4,27.9,0.0,3.0,9.8,SW,31.0,ESE,SW,6.0,19.0,60.0,51.0,1013.1,1012.8,0.0,1.0,20.3,25.9,False,False,Western Australia
2010-04-07,Salmon Gums,6.9,27.6,0.0,,,SSE,31.0,ENE,SE,6.0,15.0,48.0,28.0,,,,,21.1,26.8,False,False,Western Australia
2010-04-07,North Walpole,14.1,21.9,0.6,,,SSW,28.0,E,SSE,4.0,13.0,92.0,66.0,1015.4,1015.5,,,17.4,20.4,False,False,Western Australia
